/work/sheidaei/conda/envs/mytorch/lib/python3.9/site-packages/torch/functional.py:504: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /opt/conda/conda-bld/pytorch_1682343997789/work/aten/src/ATen/native/TensorShape.cpp:3483.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
Namespace(dataset='Degradation', img_size=[160, 160, 160], vit_patches_size=[2, 2, 2], net_path='../model/TVD_Degradation[160, 160, 160]/TVD_pretrained_Conv-ViT-B_16_vitpatch[2, 2, 2]_epo4_bs16_lr0.01_seed1234/epoch_0.pth', vit_name='Conv-ViT-B_16', pretrained_net_path='../model/TVD_Degradation[64, 64, 64]/TVD_Conv-ViT-B_16_vitpatch[2, 2, 2]_epo4_bs48_lr0.01_seed1234/epoch_3.pth', is_encoder_pretrained=False, deterministic=1, max_epochs=4, batch_size=16, base_lr=0.01, seed=1234, is_savenii=False, test_save_dir='../predictions', gpu=4, batch_size_test=16, world_size=-1, rank=-1, dist_url='env://', dist_backend='nccl', local_rank=-1, index=None, num_classes=2, volume_path='/work/sheidaei/mhashemi/data/deg', Dataset=<class 'datasets.dataset_3D.Degradation_dataset'>, list_dir='./lists/lists_Degradation', z_spacing=1, exp='TVD_Degradation[160, 160, 160]', distributed=False)
TVD_pretrained_Conv-ViT-B_16_vitpatch[2, 2, 2]_epo4_bs16_lr0.01_seed1234
207 test iterations per epoch
name  000794 time 0.944444 dice_class1 0.939719 hd95_class1 1.000000
name  000794 time 0.972222 dice_class1 0.940987 hd95_class1 1.000000
name  143525 time 0.083333 dice_class1 0.948871 hd95_class1 1.000000
name  143525 time 0.111111 dice_class1 0.956421 hd95_class1 1.000000
name  143525 time 0.138889 dice_class1 0.958905 hd95_class1 1.000000
name  143525 time 0.166667 dice_class1 0.959957 hd95_class1 1.000000
name  143525 time 0.194444 dice_class1 0.961962 hd95_class1 1.000000
name  143525 time 0.222222 dice_class1 0.962623 hd95_class1 1.000000
name  143525 time 0.250000 dice_class1 0.962754 hd95_class1 1.000000
name  143525 time 0.277778 dice_class1 0.965241 hd95_class1 1.000000
50it [16:20, 18.81s/it]name  143525 time 0.305556 dice_class1 0.965838 hd95_class1 1.000000
name  143525 time 0.333333 dice_class1 0.967459 hd95_class1 1.000000
name  143525 time 0.361111 dice_class1 0.968949 hd95_class1 1.000000
name  143525 time 0.388889 dice_class1 0.970435 hd95_class1 1.000000
name  143525 time 0.416667 dice_class1 0.971362 hd95_class1 1.000000
name  143525 time 0.444444 dice_class1 0.973135 hd95_class1 1.000000
name  143525 time 0.472222 dice_class1 0.974136 hd95_class1 1.000000
name  143525 time 0.500000 dice_class1 0.974597 hd95_class1 1.000000
name  143525 time 0.527778 dice_class1 0.976638 hd95_class1 1.000000
name  143525 time 0.555556 dice_class1 0.976443 hd95_class1 1.000000
name  143525 time 0.583333 dice_class1 0.977537 hd95_class1 1.000000
name  143525 time 0.611111 dice_class1 0.978858 hd95_class1 0.000000
name  143525 time 0.638889 dice_class1 0.978396 hd95_class1 0.000000
name  143525 time 0.666667 dice_class1 0.979409 hd95_class1 0.000000
name  143525 time 0.694444 dice_class1 0.980258 hd95_class1 0.000000
name  143525 time 0.722222 dice_class1 0.981114 hd95_class1 0.000000
51it [16:38, 18.69s/it]name  143525 time 0.750000 dice_class1 0.981696 hd95_class1 0.000000
name  143525 time 0.777778 dice_class1 0.981903 hd95_class1 0.000000
name  143525 time 0.805556 dice_class1 0.981979 hd95_class1 0.000000
name  143525 time 0.833333 dice_class1 0.982004 hd95_class1 0.000000
name  143525 time 0.861111 dice_class1 0.983759 hd95_class1 0.000000
name  143525 time 0.888889 dice_class1 0.984706 hd95_class1 0.000000
name  143525 time 0.916667 dice_class1 0.985258 hd95_class1 0.000000
name  143525 time 0.944444 dice_class1 0.985332 hd95_class1 0.000000
name  143525 time 0.972222 dice_class1 0.984948 hd95_class1 0.000000
name  113649 time 0.083333 dice_class1 0.948298 hd95_class1 1.000000
name  113649 time 0.111111 dice_class1 0.957926 hd95_class1 1.000000
name  113649 time 0.138889 dice_class1 0.960337 hd95_class1 1.000000
name  113649 time 0.166667 dice_class1 0.960990 hd95_class1 1.000000
name  113649 time 0.194444 dice_class1 0.960848 hd95_class1 1.000000
name  113649 time 0.222222 dice_class1 0.961649 hd95_class1 1.000000
name  113649 time 0.250000 dice_class1 0.962071 hd95_class1 1.000000
52it [16:57, 18.63s/it]name  113649 time 0.277778 dice_class1 0.964486 hd95_class1 1.000000
name  113649 time 0.305556 dice_class1 0.965893 hd95_class1 1.000000
name  113649 time 0.333333 dice_class1 0.967094 hd95_class1 1.000000
name  113649 time 0.361111 dice_class1 0.968374 hd95_class1 1.000000
name  113649 time 0.388889 dice_class1 0.969882 hd95_class1 1.000000
name  113649 time 0.416667 dice_class1 0.970201 hd95_class1 1.000000
name  113649 time 0.444444 dice_class1 0.972329 hd95_class1 1.000000
name  113649 time 0.472222 dice_class1 0.972746 hd95_class1 1.000000
name  113649 time 0.500000 dice_class1 0.974133 hd95_class1 1.000000
name  113649 time 0.527778 dice_class1 0.976223 hd95_class1 1.000000
name  113649 time 0.555556 dice_class1 0.975719 hd95_class1 1.000000
name  113649 time 0.583333 dice_class1 0.977100 hd95_class1 1.000000
name  113649 time 0.611111 dice_class1 0.978539 hd95_class1 0.000000
name  113649 time 0.638889 dice_class1 0.978830 hd95_class1 0.000000
name  113649 time 0.666667 dice_class1 0.979667 hd95_class1 0.000000
name  113649 time 0.694444 dice_class1 0.980437 hd95_class1 0.000000
53it [17:15, 18.67s/it]name  113649 time 0.722222 dice_class1 0.980778 hd95_class1 0.000000
name  113649 time 0.750000 dice_class1 0.981355 hd95_class1 0.000000
name  113649 time 0.777778 dice_class1 0.981845 hd95_class1 0.000000
name  113649 time 0.805556 dice_class1 0.982036 hd95_class1 0.000000
name  113649 time 0.833333 dice_class1 0.982733 hd95_class1 0.000000
name  113649 time 0.861111 dice_class1 0.983948 hd95_class1 0.000000
name  113649 time 0.888889 dice_class1 0.984821 hd95_class1 0.000000
name  113649 time 0.916667 dice_class1 0.984975 hd95_class1 0.000000
name  113649 time 0.944444 dice_class1 0.984678 hd95_class1 0.000000
name  113649 time 0.972222 dice_class1 0.984763 hd95_class1 0.000000
name  103151 time 0.083333 dice_class1 0.938917 hd95_class1 1.000000
name  103151 time 0.111111 dice_class1 0.951299 hd95_class1 1.000000
name  103151 time 0.138889 dice_class1 0.953067 hd95_class1 1.000000
name  103151 time 0.166667 dice_class1 0.953459 hd95_class1 1.000000
name  103151 time 0.194444 dice_class1 0.954085 hd95_class1 1.000000
name  103151 time 0.222222 dice_class1 0.953120 hd95_class1 1.000000
54it [17:34, 18.61s/it]name  103151 time 0.250000 dice_class1 0.954790 hd95_class1 1.000000
name  103151 time 0.277778 dice_class1 0.957105 hd95_class1 1.000000
name  103151 time 0.305556 dice_class1 0.956301 hd95_class1 1.000000
name  103151 time 0.333333 dice_class1 0.958077 hd95_class1 1.000000
name  103151 time 0.361111 dice_class1 0.959205 hd95_class1 1.000000
name  103151 time 0.388889 dice_class1 0.959689 hd95_class1 1.000000
name  103151 time 0.416667 dice_class1 0.962085 hd95_class1 1.000000
name  103151 time 0.444444 dice_class1 0.961476 hd95_class1 1.000000
name  103151 time 0.472222 dice_class1 0.964739 hd95_class1 1.000000
name  103151 time 0.500000 dice_class1 0.964186 hd95_class1 1.000000
name  103151 time 0.527778 dice_class1 0.966503 hd95_class1 1.000000
name  103151 time 0.555556 dice_class1 0.968500 hd95_class1 0.000000
name  103151 time 0.583333 dice_class1 0.968755 hd95_class1 0.000000
name  103151 time 0.611111 dice_class1 0.969979 hd95_class1 0.000000
name  103151 time 0.638889 dice_class1 0.971362 hd95_class1 0.000000
name  103151 time 0.666667 dice_class1 0.970968 hd95_class1 0.000000
55it [17:52, 18.43s/it]name  103151 time 0.694444 dice_class1 0.971760 hd95_class1 0.000000
name  103151 time 0.722222 dice_class1 0.972226 hd95_class1 0.000000
name  103151 time 0.750000 dice_class1 0.972878 hd95_class1 0.000000
name  103151 time 0.777778 dice_class1 0.974056 hd95_class1 0.000000
name  103151 time 0.805556 dice_class1 0.974441 hd95_class1 0.000000
name  103151 time 0.833333 dice_class1 0.973457 hd95_class1 0.000000
name  103151 time 0.861111 dice_class1 0.973561 hd95_class1 0.000000
name  103151 time 0.888889 dice_class1 0.975375 hd95_class1 0.000000
name  103151 time 0.916667 dice_class1 0.977032 hd95_class1 0.000000
name  103151 time 0.944444 dice_class1 0.977949 hd95_class1 0.000000
name  103151 time 0.972222 dice_class1 0.977007 hd95_class1 0.000000
name  121702 time 0.083333 dice_class1 0.907644 hd95_class1 2.828427
name  121702 time 0.111111 dice_class1 0.946311 hd95_class1 1.000000
name  121702 time 0.138889 dice_class1 0.959656 hd95_class1 1.000000
name  121702 time 0.166667 dice_class1 0.970615 hd95_class1 0.000000
name  121702 time 0.194444 dice_class1 0.972799 hd95_class1 0.000000
56it [18:10, 18.30s/it]name  121702 time 0.222222 dice_class1 0.972814 hd95_class1 0.000000
name  121702 time 0.250000 dice_class1 0.971635 hd95_class1 0.000000
name  121702 time 0.277778 dice_class1 0.972504 hd95_class1 0.000000
name  121702 time 0.305556 dice_class1 0.973259 hd95_class1 0.000000
name  121702 time 0.333333 dice_class1 0.975730 hd95_class1 0.000000
name  121702 time 0.361111 dice_class1 0.976214 hd95_class1 0.000000
name  121702 time 0.388889 dice_class1 0.976086 hd95_class1 0.000000
name  121702 time 0.416667 dice_class1 0.975067 hd95_class1 0.000000
name  121702 time 0.444444 dice_class1 0.975030 hd95_class1 0.000000
name  121702 time 0.472222 dice_class1 0.973939 hd95_class1 0.000000
name  121702 time 0.500000 dice_class1 0.973224 hd95_class1 0.000000
name  121702 time 0.527778 dice_class1 0.973660 hd95_class1 0.000000
name  121702 time 0.555556 dice_class1 0.974882 hd95_class1 0.000000
name  121702 time 0.583333 dice_class1 0.974951 hd95_class1 0.000000
name  121702 time 0.611111 dice_class1 0.971248 hd95_class1 0.000000
name  121702 time 0.638889 dice_class1 0.972478 hd95_class1 0.000000
57it [18:27, 18.05s/it]name  121702 time 0.666667 dice_class1 0.970348 hd95_class1 1.000000
name  121702 time 0.694444 dice_class1 0.965794 hd95_class1 1.000000
name  121702 time 0.722222 dice_class1 0.965702 hd95_class1 1.000000
name  121702 time 0.750000 dice_class1 0.964023 hd95_class1 1.000000
name  121702 time 0.777778 dice_class1 0.963530 hd95_class1 1.000000
name  121702 time 0.805556 dice_class1 0.962503 hd95_class1 1.000000
name  121702 time 0.833333 dice_class1 0.962214 hd95_class1 1.000000
name  121702 time 0.861111 dice_class1 0.962305 hd95_class1 1.000000
name  121702 time 0.888889 dice_class1 0.962487 hd95_class1 1.000000
name  121702 time 0.916667 dice_class1 0.961728 hd95_class1 1.000000
name  121702 time 0.944444 dice_class1 0.959022 hd95_class1 1.000000
name  121702 time 0.972222 dice_class1 0.959763 hd95_class1 1.000000
name  141111 time 0.083333 dice_class1 0.880145 hd95_class1 5.000000
name  141111 time 0.111111 dice_class1 0.911079 hd95_class1 3.316625
name  141111 time 0.138889 dice_class1 0.924538 hd95_class1 3.000000
name  141111 time 0.166667 dice_class1 0.936176 hd95_class1 2.236068
58it [18:45, 17.77s/it]name  141111 time 0.194444 dice_class1 0.942861 hd95_class1 1.732051
name  141111 time 0.222222 dice_class1 0.950680 hd95_class1 1.414214
name  141111 time 0.250000 dice_class1 0.957488 hd95_class1 1.000000
name  141111 time 0.277778 dice_class1 0.959435 hd95_class1 1.000000
name  141111 time 0.305556 dice_class1 0.959499 hd95_class1 1.000000
name  141111 time 0.333333 dice_class1 0.960634 hd95_class1 1.000000
name  141111 time 0.361111 dice_class1 0.961941 hd95_class1 1.000000
name  141111 time 0.388889 dice_class1 0.964416 hd95_class1 1.000000
name  141111 time 0.416667 dice_class1 0.966750 hd95_class1 1.000000
name  141111 time 0.444444 dice_class1 0.966836 hd95_class1 1.000000
name  141111 time 0.472222 dice_class1 0.967505 hd95_class1 1.000000
name  141111 time 0.500000 dice_class1 0.968594 hd95_class1 1.000000
name  141111 time 0.527778 dice_class1 0.969031 hd95_class1 1.000000
name  141111 time 0.555556 dice_class1 0.970820 hd95_class1 1.000000
name  141111 time 0.583333 dice_class1 0.972898 hd95_class1 1.000000
name  141111 time 0.611111 dice_class1 0.973565 hd95_class1 1.000000
59it [19:01, 17.50s/it]name  141111 time 0.638889 dice_class1 0.973689 hd95_class1 1.000000
name  141111 time 0.666667 dice_class1 0.973824 hd95_class1 1.000000
name  141111 time 0.694444 dice_class1 0.974627 hd95_class1 1.000000
name  141111 time 0.722222 dice_class1 0.974353 hd95_class1 1.000000
name  141111 time 0.750000 dice_class1 0.975003 hd95_class1 1.000000
name  141111 time 0.777778 dice_class1 0.975117 hd95_class1 1.000000
name  141111 time 0.805556 dice_class1 0.976641 hd95_class1 1.000000
name  141111 time 0.833333 dice_class1 0.977838 hd95_class1 1.000000
name  141111 time 0.861111 dice_class1 0.979265 hd95_class1 1.000000
name  141111 time 0.888889 dice_class1 0.979928 hd95_class1 1.000000
name  141111 time 0.916667 dice_class1 0.981000 hd95_class1 1.000000
name  141111 time 0.944444 dice_class1 0.981800 hd95_class1 1.000000
name  141111 time 0.972222 dice_class1 0.982529 hd95_class1 1.000000
name  101091 time 0.083333 dice_class1 0.649327 hd95_class1 4.898979
name  101091 time 0.111111 dice_class1 0.819232 hd95_class1 2.000000
name  101091 time 0.138889 dice_class1 0.901136 hd95_class1 1.414214
60it [19:18, 17.24s/it]name  101091 time 0.166667 dice_class1 0.935884 hd95_class1 1.000000
name  101091 time 0.194444 dice_class1 0.945164 hd95_class1 1.000000
name  101091 time 0.222222 dice_class1 0.948721 hd95_class1 1.000000
name  101091 time 0.250000 dice_class1 0.957450 hd95_class1 0.000000
name  101091 time 0.277778 dice_class1 0.960971 hd95_class1 0.000000
name  101091 time 0.305556 dice_class1 0.965299 hd95_class1 0.000000
name  101091 time 0.333333 dice_class1 0.965238 hd95_class1 0.000000
name  101091 time 0.361111 dice_class1 0.963141 hd95_class1 0.000000
name  101091 time 0.388889 dice_class1 0.959659 hd95_class1 0.000000
name  101091 time 0.416667 dice_class1 0.959588 hd95_class1 0.000000
name  101091 time 0.444444 dice_class1 0.954567 hd95_class1 0.000000
name  101091 time 0.472222 dice_class1 0.955470 hd95_class1 0.000000
name  101091 time 0.500000 dice_class1 0.940926 hd95_class1 1.000000
name  101091 time 0.527778 dice_class1 0.939688 hd95_class1 1.000000
name  101091 time 0.555556 dice_class1 0.935479 hd95_class1 1.000000
name  101091 time 0.583333 dice_class1 0.921344 hd95_class1 1.000000
61it [19:35, 17.16s/it]name  101091 time 0.611111 dice_class1 0.918996 hd95_class1 1.000000
name  101091 time 0.638889 dice_class1 0.898986 hd95_class1 1.414214
name  101091 time 0.666667 dice_class1 0.880035 hd95_class1 2.236068
name  101091 time 0.694444 dice_class1 0.850437 hd95_class1 2.828427
name  101091 time 0.722222 dice_class1 0.851835 hd95_class1 2.449490
name  101091 time 0.750000 dice_class1 0.855457 hd95_class1 2.236068
name  101091 time 0.777778 dice_class1 0.832015 hd95_class1 2.828427
name  101091 time 0.805556 dice_class1 0.806108 hd95_class1 3.000000
name  101091 time 0.833333 dice_class1 0.777889 hd95_class1 3.316625
name  101091 time 0.861111 dice_class1 0.751717 hd95_class1 3.605551
name  101091 time 0.888889 dice_class1 0.709804 hd95_class1 3.741657
name  101091 time 0.916667 dice_class1 0.711850 hd95_class1 3.605551
name  101091 time 0.944444 dice_class1 0.715496 hd95_class1 3.316625
name  101091 time 0.972222 dice_class1 0.693150 hd95_class1 3.316625
name  159386 time 0.083333 dice_class1 0.961990 hd95_class1 1.000000
name  159386 time 0.111111 dice_class1 0.966354 hd95_class1 1.000000
62it [19:51, 16.77s/it]name  159386 time 0.138889 dice_class1 0.968797 hd95_class1 1.000000
name  159386 time 0.166667 dice_class1 0.969854 hd95_class1 1.000000
name  159386 time 0.194444 dice_class1 0.971205 hd95_class1 1.000000
name  159386 time 0.222222 dice_class1 0.971744 hd95_class1 1.000000
name  159386 time 0.250000 dice_class1 0.972434 hd95_class1 1.000000
name  159386 time 0.277778 dice_class1 0.974371 hd95_class1 1.000000
name  159386 time 0.305556 dice_class1 0.974935 hd95_class1 1.000000
name  159386 time 0.333333 dice_class1 0.975679 hd95_class1 1.000000
name  159386 time 0.361111 dice_class1 0.976812 hd95_class1 1.000000
name  159386 time 0.388889 dice_class1 0.977966 hd95_class1 1.000000
name  159386 time 0.416667 dice_class1 0.978923 hd95_class1 1.000000
name  159386 time 0.444444 dice_class1 0.980128 hd95_class1 1.000000
name  159386 time 0.472222 dice_class1 0.980657 hd95_class1 1.000000
name  159386 time 0.500000 dice_class1 0.981108 hd95_class1 1.000000
name  159386 time 0.527778 dice_class1 0.982618 hd95_class1 1.000000
name  159386 time 0.555556 dice_class1 0.982447 hd95_class1 1.000000
63it [20:10, 17.55s/it]name  159386 time 0.583333 dice_class1 0.983426 hd95_class1 1.000000
name  159386 time 0.611111 dice_class1 0.984562 hd95_class1 1.000000
name  159386 time 0.638889 dice_class1 0.984579 hd95_class1 1.000000
name  159386 time 0.666667 dice_class1 0.985356 hd95_class1 0.000000
name  159386 time 0.694444 dice_class1 0.985925 hd95_class1 0.000000
name  159386 time 0.722222 dice_class1 0.986356 hd95_class1 0.000000
name  159386 time 0.750000 dice_class1 0.987060 hd95_class1 0.000000
name  159386 time 0.777778 dice_class1 0.987561 hd95_class1 0.000000
name  159386 time 0.805556 dice_class1 0.987733 hd95_class1 0.000000
name  159386 time 0.833333 dice_class1 0.988098 hd95_class1 0.000000
name  159386 time 0.861111 dice_class1 0.989058 hd95_class1 0.000000
name  159386 time 0.888889 dice_class1 0.989651 hd95_class1 0.000000
name  159386 time 0.916667 dice_class1 0.989906 hd95_class1 0.000000
name  159386 time 0.944444 dice_class1 0.989833 hd95_class1 0.000000
name  159386 time 0.972222 dice_class1 0.989807 hd95_class1 0.000000
name  041700 time 0.083333 dice_class1 0.930260 hd95_class1 1.000000
64it [20:30, 18.09s/it]name  041700 time 0.111111 dice_class1 0.933703 hd95_class1 1.000000
name  041700 time 0.138889 dice_class1 0.938155 hd95_class1 1.000000
name  041700 time 0.166667 dice_class1 0.940118 hd95_class1 1.000000
name  041700 time 0.194444 dice_class1 0.942597 hd95_class1 1.000000
name  041700 time 0.222222 dice_class1 0.944292 hd95_class1 1.000000
name  041700 time 0.250000 dice_class1 0.946305 hd95_class1 1.000000
name  041700 time 0.277778 dice_class1 0.949369 hd95_class1 1.000000
name  041700 time 0.305556 dice_class1 0.950674 hd95_class1 1.000000
name  041700 time 0.333333 dice_class1 0.953636 hd95_class1 1.000000
name  041700 time 0.361111 dice_class1 0.956510 hd95_class1 1.000000
name  041700 time 0.388889 dice_class1 0.958994 hd95_class1 1.000000
name  041700 time 0.416667 dice_class1 0.961640 hd95_class1 1.000000
name  041700 time 0.444444 dice_class1 0.964471 hd95_class1 1.000000
name  041700 time 0.472222 dice_class1 0.966155 hd95_class1 1.000000
name  041700 time 0.500000 dice_class1 0.967186 hd95_class1 1.000000
name  041700 time 0.527778 dice_class1 0.968776 hd95_class1 1.000000
65it [20:50, 18.63s/it]name  041700 time 0.555556 dice_class1 0.968274 hd95_class1 1.000000
name  041700 time 0.583333 dice_class1 0.969872 hd95_class1 1.000000
name  041700 time 0.611111 dice_class1 0.971112 hd95_class1 1.000000
name  041700 time 0.638889 dice_class1 0.971526 hd95_class1 1.000000
name  041700 time 0.666667 dice_class1 0.972556 hd95_class1 1.000000
name  041700 time 0.694444 dice_class1 0.973287 hd95_class1 1.000000
name  041700 time 0.722222 dice_class1 0.974240 hd95_class1 1.000000
name  041700 time 0.750000 dice_class1 0.974861 hd95_class1 1.000000
name  041700 time 0.777778 dice_class1 0.975870 hd95_class1 0.000000
name  041700 time 0.805556 dice_class1 0.976364 hd95_class1 0.000000
name  041700 time 0.833333 dice_class1 0.975859 hd95_class1 0.000000
name  041700 time 0.861111 dice_class1 0.976728 hd95_class1 0.000000
name  041700 time 0.888889 dice_class1 0.978379 hd95_class1 0.000000
name  041700 time 0.916667 dice_class1 0.979401 hd95_class1 0.000000
name  041700 time 0.944444 dice_class1 0.979736 hd95_class1 0.000000
name  041700 time 0.972222 dice_class1 0.979957 hd95_class1 0.000000
66it [21:09, 18.95s/it]name  157062 time 0.083333 dice_class1 0.948943 hd95_class1 1.000000
name  157062 time 0.111111 dice_class1 0.956300 hd95_class1 1.000000
name  157062 time 0.138889 dice_class1 0.959352 hd95_class1 1.000000
name  157062 time 0.166667 dice_class1 0.960262 hd95_class1 1.000000
name  157062 time 0.194444 dice_class1 0.961777 hd95_class1 1.000000
name  157062 time 0.222222 dice_class1 0.962181 hd95_class1 1.000000
name  157062 time 0.250000 dice_class1 0.962991 hd95_class1 1.000000
name  157062 time 0.277778 dice_class1 0.965504 hd95_class1 1.000000
name  157062 time 0.305556 dice_class1 0.966417 hd95_class1 1.000000
name  157062 time 0.333333 dice_class1 0.968324 hd95_class1 1.000000
name  157062 time 0.361111 dice_class1 0.970075 hd95_class1 1.000000
name  157062 time 0.388889 dice_class1 0.971248 hd95_class1 1.000000
name  157062 time 0.416667 dice_class1 0.972020 hd95_class1 1.000000
name  157062 time 0.444444 dice_class1 0.973435 hd95_class1 1.000000
name  157062 time 0.472222 dice_class1 0.974180 hd95_class1 1.000000
name  157062 time 0.500000 dice_class1 0.974314 hd95_class1 1.000000
67it [21:28, 19.04s/it]name  157062 time 0.527778 dice_class1 0.976055 hd95_class1 1.000000
name  157062 time 0.555556 dice_class1 0.975821 hd95_class1 1.000000
name  157062 time 0.583333 dice_class1 0.976733 hd95_class1 1.000000
name  157062 time 0.611111 dice_class1 0.977980 hd95_class1 1.000000
name  157062 time 0.638889 dice_class1 0.977829 hd95_class1 1.000000
name  157062 time 0.666667 dice_class1 0.978922 hd95_class1 0.000000
name  157062 time 0.694444 dice_class1 0.979849 hd95_class1 0.000000
name  157062 time 0.722222 dice_class1 0.980390 hd95_class1 0.000000
name  157062 time 0.750000 dice_class1 0.980985 hd95_class1 0.000000
name  157062 time 0.777778 dice_class1 0.981363 hd95_class1 0.000000
name  157062 time 0.805556 dice_class1 0.981555 hd95_class1 0.000000
name  157062 time 0.833333 dice_class1 0.982021 hd95_class1 0.000000
name  157062 time 0.861111 dice_class1 0.983262 hd95_class1 0.000000
name  157062 time 0.888889 dice_class1 0.983943 hd95_class1 0.000000
name  157062 time 0.916667 dice_class1 0.984160 hd95_class1 0.000000
name  157062 time 0.944444 dice_class1 0.984282 hd95_class1 0.000000
68it [21:48, 19.06s/it]name  157062 time 0.972222 dice_class1 0.984242 hd95_class1 0.000000
name  018000 time 0.083333 dice_class1 0.886756 hd95_class1 1.732051
name  018000 time 0.111111 dice_class1 0.924145 hd95_class1 1.000000
name  018000 time 0.138889 dice_class1 0.935923 hd95_class1 1.000000
name  018000 time 0.166667 dice_class1 0.948256 hd95_class1 1.000000
name  018000 time 0.194444 dice_class1 0.954521 hd95_class1 1.000000
name  018000 time 0.222222 dice_class1 0.955709 hd95_class1 1.000000
name  018000 time 0.250000 dice_class1 0.962367 hd95_class1 1.000000
name  018000 time 0.277778 dice_class1 0.960956 hd95_class1 1.000000
name  018000 time 0.305556 dice_class1 0.963345 hd95_class1 1.000000
name  018000 time 0.333333 dice_class1 0.965386 hd95_class1 1.000000
name  018000 time 0.361111 dice_class1 0.967363 hd95_class1 0.000000
name  018000 time 0.388889 dice_class1 0.968216 hd95_class1 0.000000
name  018000 time 0.416667 dice_class1 0.968733 hd95_class1 0.000000
name  018000 time 0.444444 dice_class1 0.967102 hd95_class1 1.000000
name  018000 time 0.472222 dice_class1 0.968236 hd95_class1 0.000000
69it [22:07, 19.07s/it]name  018000 time 0.500000 dice_class1 0.967539 hd95_class1 0.000000
name  018000 time 0.527778 dice_class1 0.966988 hd95_class1 0.000000
name  018000 time 0.555556 dice_class1 0.969269 hd95_class1 0.000000
name  018000 time 0.583333 dice_class1 0.968616 hd95_class1 0.000000
name  018000 time 0.611111 dice_class1 0.968768 hd95_class1 0.000000
name  018000 time 0.638889 dice_class1 0.968872 hd95_class1 0.000000
name  018000 time 0.666667 dice_class1 0.968203 hd95_class1 0.000000
name  018000 time 0.694444 dice_class1 0.967458 hd95_class1 1.000000
name  018000 time 0.722222 dice_class1 0.966474 hd95_class1 1.000000
name  018000 time 0.750000 dice_class1 0.964936 hd95_class1 1.000000
name  018000 time 0.777778 dice_class1 0.963724 hd95_class1 1.000000
name  018000 time 0.805556 dice_class1 0.963035 hd95_class1 1.000000
name  018000 time 0.833333 dice_class1 0.961755 hd95_class1 1.000000
name  018000 time 0.861111 dice_class1 0.959412 hd95_class1 1.000000
name  018000 time 0.888889 dice_class1 0.958470 hd95_class1 1.000000
name  018000 time 0.916667 dice_class1 0.959064 hd95_class1 1.000000
70it [22:25, 18.89s/it]name  018000 time 0.944444 dice_class1 0.959570 hd95_class1 1.000000
name  018000 time 0.972222 dice_class1 0.956630 hd95_class1 1.000000
name  152913 time 0.083333 dice_class1 0.935019 hd95_class1 1.414214
name  152913 time 0.111111 dice_class1 0.942065 hd95_class1 1.414214
name  152913 time 0.138889 dice_class1 0.944524 hd95_class1 1.000000
name  152913 time 0.166667 dice_class1 0.948005 hd95_class1 1.000000
name  152913 time 0.194444 dice_class1 0.950574 hd95_class1 1.000000
name  152913 time 0.222222 dice_class1 0.950923 hd95_class1 1.000000
name  152913 time 0.250000 dice_class1 0.955447 hd95_class1 1.000000
name  152913 time 0.277778 dice_class1 0.955775 hd95_class1 1.000000
name  152913 time 0.305556 dice_class1 0.958289 hd95_class1 1.000000
name  152913 time 0.333333 dice_class1 0.961780 hd95_class1 1.000000
name  152913 time 0.361111 dice_class1 0.963083 hd95_class1 1.000000
name  152913 time 0.388889 dice_class1 0.963355 hd95_class1 1.000000
name  152913 time 0.416667 dice_class1 0.965364 hd95_class1 1.000000
name  152913 time 0.444444 dice_class1 0.967064 hd95_class1 1.000000
71it [22:44, 18.87s/it]name  152913 time 0.472222 dice_class1 0.968545 hd95_class1 1.000000
name  152913 time 0.500000 dice_class1 0.971332 hd95_class1 1.000000
name  152913 time 0.527778 dice_class1 0.971551 hd95_class1 1.000000
name  152913 time 0.555556 dice_class1 0.973628 hd95_class1 1.000000
name  152913 time 0.583333 dice_class1 0.975170 hd95_class1 1.000000
name  152913 time 0.611111 dice_class1 0.974725 hd95_class1 1.000000
name  152913 time 0.638889 dice_class1 0.976165 hd95_class1 1.000000
name  152913 time 0.666667 dice_class1 0.977738 hd95_class1 1.000000
name  152913 time 0.694444 dice_class1 0.978056 hd95_class1 1.000000
name  152913 time 0.722222 dice_class1 0.979203 hd95_class1 1.000000
name  152913 time 0.750000 dice_class1 0.979104 hd95_class1 1.000000
name  152913 time 0.777778 dice_class1 0.979488 hd95_class1 1.000000
name  152913 time 0.805556 dice_class1 0.980166 hd95_class1 0.000000
name  152913 time 0.833333 dice_class1 0.981193 hd95_class1 0.000000
name  152913 time 0.861111 dice_class1 0.981273 hd95_class1 0.000000
name  152913 time 0.888889 dice_class1 0.980920 hd95_class1 0.000000
72it [23:02, 18.73s/it]name  152913 time 0.916667 dice_class1 0.980733 hd95_class1 0.000000
name  152913 time 0.944444 dice_class1 0.981474 hd95_class1 0.000000
name  152913 time 0.972222 dice_class1 0.982428 hd95_class1 0.000000
name  130077 time 0.083333 dice_class1 0.943951 hd95_class1 1.000000
name  130077 time 0.111111 dice_class1 0.952791 hd95_class1 1.000000
name  130077 time 0.138889 dice_class1 0.955470 hd95_class1 1.000000
name  130077 time 0.166667 dice_class1 0.955882 hd95_class1 1.000000
